date,session_key,z,x,driver_number,meeting_key,y
2024-06-30T13:00:00.263000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:00.643000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:00.843000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:01.063000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:01.243000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:01.644000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:01.824000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:01.984000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:02.224000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:02.424000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:02.624000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:02.904000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:03.284000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:03.724000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:03.903000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:04.123000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:04.443000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:04.783000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:04.983000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:05.263000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:05.463000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:05.783000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:06.003000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:06.363000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:06.743000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:07.063000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:07.303000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:07.663000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:07.723000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:08.044000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:08.284000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:08.444000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:08.704000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:08.864000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:09.204000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:09.544000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:09.784000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:10.044000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:10.344000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:10.683000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:10.943000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:11.163000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:11.323000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:11.583000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:11.703000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:11.963000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:12.123000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:12.603000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:12.723000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:13.043000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:13.463000+00:00,9550,7215,1470,18,1239,-1109
2024-06-30T13:00:13.723000+00:00,9550,7215,1471,18,1239,-1109
2024-06-30T13:00:13.963000+00:00,9550,7215,1471,18,1239,-1109
2024-06-30T13:00:14.183000+00:00,9550,7215,1471,18,1239,-1109
2024-06-30T13:00:14.403000+00:00,9550,7215,1471,18,1239,-1109
2024-06-30T13:00:14.644000+00:00,9550,7215,1471,18,1239,-1109
2024-06-30T13:00:14.864000+00:00,9550,7215,1471,18,1239,-1109
2024-06-30T13:00:15.304000+00:00,9550,7215,1471,18,1239,-1109
2024-06-30T13:00:15.684000+00:00,9550,7215,1471,18,1239,-1109
2024-06-30T13:00:15.924000+00:00,9550,7215,1471,18,1239,-1109
2024-06-30T13:00:16.224000+00:00,9550,7215,1471,18,1239,-1109
2024-06-30T13:00:16.564000+00:00,9550,7215,1471,18,1239,-1109
2024-06-30T13:00:16.964000+00:00,9550,7215,1471,18,1239,-1109
